mixture_name,powder1,powder2,mass1_kg,mass2_kg,alpha,omega_sum_kg,omega_q_ratio,delta_kg_m3,W0_m3,Z_b1,velocity_mps,velocity_cold_mps,velocity_hot_mps,pressure_max_mpa,pressure_hot_mpa,x_p_m,x_e_m,f_sum,delta_sum,b_sum,k_sum
С 1/1.0 2.3,ДГ-4 14/1,,2.286,0.000,1.000,2.286,0.457,686.2,0.003331,5.582484e+06,950.00,830.00,950.00,268.17,86.78,3.752,3.752,1004000,1520.0,0.001085,1.243
С 1/1.0 2.3,ДГ-4 14/1,,2.286,0.000,1.000,2.286,0.457,710.8,0.003216,4.838113e+06,950.00,830.00,950.00,286.72,93.90,3.502,3.502,1004000,1520.0,0.001085,1.243
С 1/1.0 2.3,ДГ-4 14/1,,2.286,0.000,1.000,2.286,0.457,735.4,0.003108,4.154779e+06,950.00,830.00,950.00,307.47,101.36,3.254,3.254,1004000,1520.0,0.001085,1.243
С 1/1.0 2.3,ДГ-4 14/1,,2.286,0.000,1.000,2.286,0.457,538.5,0.004245,1.275830e+07,950.00,814.10,950.00,180.02,56.07,5.600,5.600,1004000,1520.0,0.001085,1.243
С 1/1.0 2.3,ДГ-4 14/1,,2.286,0.000,1.000,2.286,0.457,563.1,0.004059,1.114378e+07,950.00,825.39,950.00,192.47,60.37,5.242,5.242,1004000,1520.0,0.001085,1.243
С 1/1.0 2.3,ДГ-4 14/1,,2.286,0.000,1.000,2.286,0.457,587.7,0.003889,9.667762e+06,950.00,830.00,950.00,206.08,64.69,4.892,4.892,1004000,1520.0,0.001085,1.243
С 1/1.0 2.3,ДГ-4 14/1,,2.286,0.000,1.000,2.286,0.457,612.3,0.003733,8.462527e+06,950.00,830.00,950.00,219.97,69.60,4.586,4.586,1004000,1520.0,0.001085,1.243
С 1/1.0 2.3,ДГ-4 14/1,,2.286,0.000,1.000,2.286,0.457,636.9,0.003589,7.350739e+06,950.00,830.00,950.00,235.25,74.88,4.284,4.284,1004000,1520.0,0.001085,1.243
С 1/1.0 2.3,ДГ-4 14/1,,2.286,0.000,1.000,2.286,0.457,661.5,0.003455,6.433262e+06,950.00,830.00,950.00,250.86,80.58,4.017,4.017,1004000,1520.0,0.001085,1.243
С 1/1.0 4.2,ДГ-4 14/1,,4.214,0.000,1.000,4.214,0.843,440.0,0.009578,1.943561e+06,950.00,830.00,950.00,244.89,169.51,2.669,2.669,1004000,1520.0,0.001085,1.243
С 1/1.0 3.6,ДГ-4 14/1,,3.571,0.000,1.000,3.571,0.714,440.0,0.008117,3.202664e+06,950.00,830.00,950.00,212.64,131.83,3.301,3.301,1004000,1520.0,0.001085,1.243
С 1/1.0 3.6,ДГ-4 14/1,,3.571,0.000,1.000,3.571,0.714,464.6,0.007687,2.765505e+06,950.00,830.00,950.00,231.72,143.44,3.068,3.068,1004000,1520.0,0.001085,1.243
С 1/1.0 3.6,ДГ-4 14/1,,3.571,0.000,1.000,3.571,0.714,489.2,0.007300,2.393801e+06,950.00,830.00,950.00,252.04,155.95,2.856,2.856,1004000,1520.0,0.001085,1.243
С 1/1.0 3.6,ДГ-4 14/1,,3.571,0.000,1.000,3.571,0.714,513.8,0.006950,2.059515e+06,950.00,830.00,950.00,274.37,169.90,2.652,2.652,1004000,1520.0,0.001085,1.243
С 1/1.0 2.9,ДГ-4 14/1,,2.929,0.000,1.000,2.929,0.586,440.0,0.006656,5.909288e+06,950.00,830.00,950.00,172.85,103.54,4.193,4.193,1004000,1520.0,0.001085,1.243
С 1/1.0 2.9,ДГ-4 14/1,,2.929,0.000,1.000,2.929,0.586,464.6,0.006303,5.097489e+06,950.00,830.00,950.00,186.94,113.45,3.896,3.896,1004000,1520.0,0.001085,1.243
С 1/1.0 2.9,ДГ-4 14/1,,2.929,0.000,1.000,2.929,0.586,489.2,0.005986,4.383364e+06,950.00,830.00,950.00,202.24,123.31,3.615,3.615,1004000,1520.0,0.001085,1.243
С 1/1.0 2.9,ДГ-4 14/1,,2.929,0.000,1.000,2.929,0.586,513.8,0.005699,3.805904e+06,950.00,830.00,950.00,217.94,132.91,3.372,3.372,1004000,1520.0,0.001085,1.243
С 1/1.0 2.9,ДГ-4 14/1,,2.929,0.000,1.000,2.929,0.586,538.5,0.005439,3.289394e+06,950.00,830.00,950.00,235.07,142.20,3.139,3.139,1004000,1520.0,0.001085,1.243
С 1/1.0 2.9,ДГ-4 14/1,,2.929,0.000,1.000,2.929,0.586,563.1,0.005201,2.847627e+06,950.00,830.00,950.00,253.29,151.90,2.925,2.925,1004000,1520.0,0.001085,1.243
С 1/1.0 2.9,ДГ-4 14/1,,2.929,0.000,1.000,2.929,0.586,587.7,0.004983,2.467818e+06,950.00,830.00,950.00,272.71,163.32,2.728,2.728,1004000,1520.0,0.001085,1.243
С 1/1.0 2.9,ДГ-4 14/1,,2.929,0.000,1.000,2.929,0.586,612.3,0.004783,2.124930e+06,950.00,830.00,950.00,294.21,175.71,2.535,2.535,1004000,1520.0,0.001085,1.243
С 2/1.0 2.3,ДГ-3 13/1,,2.286,0.000,1.000,2.286,0.457,636.9,0.003589,6.784265e+06,950.00,809.11,950.00,211.60,56.40,5.453,5.453,968000,1520.0,0.001113,1.250
С 2/1.0 2.3,ДГ-3 13/1,,2.286,0.000,1.000,2.286,0.457,661.5,0.003455,5.887711e+06,950.00,820.37,950.00,225.67,60.88,5.102,5.102,968000,1520.0,0.001113,1.250
С 2/1.0 2.3,ДГ-3 13/1,,2.286,0.000,1.000,2.286,0.457,686.2,0.003331,5.064485e+06,950.00,830.00,950.00,241.25,65.74,4.753,4.753,968000,1520.0,0.001113,1.250
С 2/1.0 2.3,ДГ-3 13/1,,2.286,0.000,1.000,2.286,0.457,710.8,0.003216,4.351483e+06,950.00,830.00,950.00,257.94,71.07,4.427,4.427,968000,1520.0,0.001113,1.250
С 2/1.0 2.3,ДГ-3 13/1,,2.286,0.000,1.000,2.286,0.457,735.4,0.003108,3.732317e+06,950.00,830.00,950.00,275.89,77.20,4.120,4.120,968000,1520.0,0.001113,1.250
С 2/1.0 2.3,ДГ-3 13/1,,2.286,0.000,1.000,2.286,0.457,760.0,0.003008,3.193588e+06,950.00,830.00,950.00,295.22,83.70,3.831,3.831,968000,1520.0,0.001113,1.250
С 2/1.0 4.2,ДГ-3 13/1,,4.214,0.000,1.000,4.214,0.843,440.0,0.009578,1.503228e+06,950.00,830.00,950.00,221.67,146.59,3.005,3.005,968000,1520.0,0.001113,1.250
С 2/1.0 4.2,ДГ-3 13/1,,4.214,0.000,1.000,4.214,0.843,464.6,0.009070,1.287373e+06,950.00,830.00,950.00,243.10,158.64,2.787,2.787,968000,1520.0,0.001113,1.250
С 2/1.0 4.2,ДГ-3 13/1,,4.214,0.000,1.000,4.214,0.843,489.2,0.008614,1.116654e+06,950.00,830.00,950.00,265.94,172.33,2.601,2.601,968000,1520.0,0.001113,1.250
С 2/1.0 3.6,ДГ-3 13/1,,3.571,0.000,1.000,3.571,0.714,440.0,0.008117,2.456305e+06,950.00,830.00,950.00,189.63,113.51,3.749,3.749,968000,1520.0,0.001113,1.250
С 2/1.0 3.6,ДГ-3 13/1,,3.571,0.000,1.000,3.571,0.714,464.6,0.007687,2.107311e+06,950.00,830.00,950.00,206.66,123.75,3.480,3.480,968000,1520.0,0.001113,1.250
С 2/1.0 3.6,ДГ-3 13/1,,3.571,0.000,1.000,3.571,0.714,489.2,0.007300,1.812384e+06,950.00,830.00,950.00,224.80,134.80,3.236,3.236,968000,1520.0,0.001113,1.250
С 2/1.0 3.6,ДГ-3 13/1,,3.571,0.000,1.000,3.571,0.714,513.8,0.006950,1.561451e+06,950.00,830.00,950.00,244.18,147.13,3.012,3.012,968000,1520.0,0.001113,1.250
С 2/1.0 3.6,ДГ-3 13/1,,3.571,0.000,1.000,3.571,0.714,538.5,0.006633,1.346672e+06,950.00,830.00,950.00,264.93,160.19,2.806,2.806,968000,1520.0,0.001113,1.250
С 2/1.0 3.6,ДГ-3 13/1,,3.571,0.000,1.000,3.571,0.714,563.1,0.006343,1.153173e+06,950.00,830.00,950.00,287.89,174.87,2.605,2.605,968000,1520.0,0.001113,1.250
С 2/1.0 2.9,ДГ-3 13/1,,2.929,0.000,1.000,2.929,0.586,464.6,0.006303,4.029376e+06,950.00,830.00,950.00,167.57,89.91,4.541,4.541,968000,1520.0,0.001113,1.250
С 2/1.0 2.9,ДГ-3 13/1,,2.929,0.000,1.000,2.929,0.586,489.2,0.005986,3.480167e+06,950.00,830.00,950.00,180.89,96.00,4.232,4.232,968000,1520.0,0.001113,1.250
С 2/1.0 2.9,ДГ-3 13/1,,2.929,0.000,1.000,2.929,0.586,513.8,0.005699,2.991167e+06,950.00,830.00,950.00,195.39,103.05,3.935,3.935,968000,1520.0,0.001113,1.250
С 2/1.0 2.9,ДГ-3 13/1,,2.929,0.000,1.000,2.929,0.586,538.5,0.005439,2.597527e+06,950.00,830.00,950.00,210.26,110.48,3.679,3.679,968000,1520.0,0.001113,1.250
С 2/1.0 2.9,ДГ-3 13/1,,2.929,0.000,1.000,2.929,0.586,563.1,0.005201,2.241614e+06,950.00,830.00,950.00,226.58,118.29,3.429,3.429,968000,1520.0,0.001113,1.250
С 2/1.0 2.9,ДГ-3 13/1,,2.929,0.000,1.000,2.929,0.586,587.7,0.004983,1.936587e+06,950.00,830.00,950.00,243.97,126.59,3.199,3.199,968000,1520.0,0.001113,1.250
С 2/1.0 2.9,ДГ-3 13/1,,2.929,0.000,1.000,2.929,0.586,612.3,0.004783,1.673962e+06,950.00,830.00,950.00,262.55,136.33,2.986,2.986,968000,1520.0,0.001113,1.250
С 2/1.0 2.9,ДГ-3 13/1,,2.929,0.000,1.000,2.929,0.586,636.9,0.004598,1.435309e+06,950.00,830.00,950.00,283.18,146.05,2.777,2.777,968000,1520.0,0.001113,1.250
С 2/1.0 2.9,ДГ-3 13/1,,2.929,0.000,1.000,2.929,0.586,661.5,0.004427,1.239870e+06,950.00,830.00,950.00,304.67,157.45,2.592,2.592,968000,1520.0,0.001113,1.250
С 3/1.0 2.3,ДГ-4 15/1,,2.286,0.000,1.000,2.286,0.457,636.9,0.003589,1.227324e+07,950.00,808.48,950.00,206.88,54.83,5.577,5.577,1004000,1520.0,0.001085,1.243
С 3/1.0 2.3,ДГ-4 15/1,,2.286,0.000,1.000,2.286,0.457,661.5,0.003455,1.063772e+07,950.00,819.61,950.00,220.96,59.06,5.204,5.204,1004000,1520.0,0.001085,1.243
С 3/1.0 2.9,ДГ-4 15/1,,2.929,0.000,1.000,2.929,0.586,686.2,0.004268,1.998721e+06,950.00,830.00,950.00,317.58,161.81,2.489,2.489,1004000,1520.0,0.001085,1.243
С 3/1.0 2.3,ДГ-4 15/1,,2.286,0.000,1.000,2.286,0.457,686.2,0.003331,9.289882e+06,950.00,830.00,950.00,235.37,63.65,4.876,4.876,1004000,1520.0,0.001085,1.243
С 3/1.0 2.3,ДГ-4 15/1,,2.286,0.000,1.000,2.286,0.457,710.8,0.003216,8.042668e+06,950.00,830.00,950.00,251.34,68.64,4.549,4.549,1004000,1520.0,0.001085,1.243
С 3/1.0 2.3,ДГ-4 15/1,,2.286,0.000,1.000,2.286,0.457,735.4,0.003108,6.953482e+06,950.00,830.00,950.00,268.48,74.10,4.242,4.242,1004000,1520.0,0.001085,1.243
С 3/1.0 2.3,ДГ-4 15/1,,2.286,0.000,1.000,2.286,0.457,760.0,0.003008,6.000153e+06,950.00,830.00,950.00,286.91,80.37,3.952,3.952,1004000,1520.0,0.001085,1.243
С 3/1.0 2.3,ДГ-4 15/1,,2.286,0.000,1.000,2.286,0.457,784.6,0.002913,5.127705e+06,950.00,830.00,950.00,307.62,87.05,3.664,3.664,1004000,1520.0,0.001085,1.243
С 3/1.0 4.2,ДГ-4 15/1,,4.214,0.000,1.000,4.214,0.843,440.0,0.009578,2.527229e+06,950.00,830.00,950.00,217.60,142.04,3.055,3.055,1004000,1520.0,0.001085,1.243
С 3/1.0 4.2,ДГ-4 15/1,,4.214,0.000,1.000,4.214,0.843,464.6,0.009070,2.199737e+06,950.00,830.00,950.00,238.01,154.13,2.851,2.851,1004000,1520.0,0.001085,1.243
С 3/1.0 4.2,ДГ-4 15/1,,4.214,0.000,1.000,4.214,0.843,489.2,0.008614,1.919527e+06,950.00,830.00,950.00,260.13,166.33,2.665,2.665,1004000,1520.0,0.001085,1.243
С 3/1.0 3.6,ДГ-4 15/1,,3.571,0.000,1.000,3.571,0.714,440.0,0.008117,4.231031e+06,950.00,830.00,950.00,185.16,110.51,3.809,3.809,1004000,1520.0,0.001085,1.243
С 3/1.0 3.6,ДГ-4 15/1,,3.571,0.000,1.000,3.571,0.714,464.6,0.007687,3.681955e+06,950.00,830.00,950.00,201.07,120.23,3.555,3.555,1004000,1520.0,0.001085,1.243
С 3/1.0 3.6,ДГ-4 15/1,,3.571,0.000,1.000,3.571,0.714,489.2,0.007300,3.186471e+06,950.00,830.00,950.00,218.37,130.68,3.309,3.309,1004000,1520.0,0.001085,1.243
С 3/1.0 3.6,ДГ-4 15/1,,3.571,0.000,1.000,3.571,0.714,513.8,0.006950,2.762941e+06,950.00,830.00,950.00,236.79,141.95,3.085,3.085,1004000,1520.0,0.001085,1.243
С 3/1.0 3.6,ДГ-4 15/1,,3.571,0.000,1.000,3.571,0.714,538.5,0.006633,2.398718e+06,950.00,830.00,950.00,256.44,154.53,2.878,2.878,1004000,1520.0,0.001085,1.243
С 3/1.0 2.9,ДГ-4 15/1,,2.929,0.000,1.000,2.929,0.586,440.0,0.006656,8.184191e+06,950.00,830.00,950.00,152.09,81.89,4.958,4.958,1004000,1520.0,0.001085,1.243
С 3/1.0 2.9,ДГ-4 15/1,,2.929,0.000,1.000,2.929,0.586,464.6,0.006303,7.082148e+06,950.00,830.00,950.00,164.35,87.34,4.615,4.615,1004000,1520.0,0.001085,1.243
С 3/1.0 2.9,ДГ-4 15/1,,2.929,0.000,1.000,2.929,0.586,489.2,0.005986,6.152378e+06,950.00,830.00,950.00,177.23,93.65,4.305,4.305,1004000,1520.0,0.001085,1.243
С 3/1.0 2.9,ДГ-4 15/1,,2.929,0.000,1.000,2.929,0.586,513.8,0.005699,5.361527e+06,950.00,830.00,950.00,190.78,99.77,4.023,4.023,1004000,1520.0,0.001085,1.243
С 3/1.0 2.9,ДГ-4 15/1,,2.929,0.000,1.000,2.929,0.586,538.5,0.005439,4.648427e+06,950.00,830.00,950.00,205.54,106.78,3.751,3.751,1004000,1520.0,0.001085,1.243
С 3/1.0 2.9,ДГ-4 15/1,,2.929,0.000,1.000,2.929,0.586,563.1,0.005201,4.068638e+06,950.00,830.00,950.00,220.68,114.13,3.515,3.515,1004000,1520.0,0.001085,1.243
С 3/1.0 2.9,ДГ-4 15/1,,2.929,0.000,1.000,2.929,0.586,587.7,0.004983,3.538631e+06,950.00,830.00,950.00,237.27,122.60,3.284,3.284,1004000,1520.0,0.001085,1.243
С 3/1.0 2.9,ДГ-4 15/1,,2.929,0.000,1.000,2.929,0.586,612.3,0.004783,3.056510e+06,950.00,830.00,950.00,255.59,130.94,3.057,3.057,1004000,1520.0,0.001085,1.243
С 3/1.0 2.9,ДГ-4 15/1,,2.929,0.000,1.000,2.929,0.586,636.9,0.004598,2.660999e+06,950.00,830.00,950.00,274.57,140.73,2.859,2.859,1004000,1520.0,0.001085,1.243
С 3/1.0 2.9,ДГ-4 15/1,,2.929,0.000,1.000,2.929,0.586,661.5,0.004427,2.316019e+06,950.00,830.00,950.00,294.91,151.31,2.673,2.673,1004000,1520.0,0.001085,1.243
С 4/1.0 2.3,АПЦ-235 П 16/1,,2.286,0.000,1.000,2.286,0.457,563.1,0.004059,4.526356e+06,950.00,818.13,950.00,184.11,56.23,5.531,5.531,1101000,1630.0,0.001020,1.250
С 4/1.0 2.3,АПЦ-235 П 16/1,,2.286,0.000,1.000,2.286,0.457,587.7,0.003889,3.945424e+06,950.00,829.38,950.00,196.31,59.98,5.182,5.182,1101000,1630.0,0.001020,1.250
С 4/1.0 2.3,АПЦ-235 П 16/1,,2.286,0.000,1.000,2.286,0.457,612.3,0.003733,3.474114e+06,950.00,830.00,950.00,208.60,64.19,4.881,4.881,1101000,1630.0,0.001020,1.250
С 4/1.0 2.3,АПЦ-235 П 16/1,,2.286,0.000,1.000,2.286,0.457,636.9,0.003589,3.037577e+06,950.00,830.00,950.00,222.01,68.66,4.582,4.582,1101000,1630.0,0.001020,1.250
С 4/1.0 2.3,АПЦ-235 П 16/1,,2.286,0.000,1.000,2.286,0.457,661.5,0.003455,2.658092e+06,950.00,830.00,950.00,236.15,73.43,4.303,4.303,1101000,1630.0,0.001020,1.250
С 4/1.0 2.3,АПЦ-235 П 16/1,,2.286,0.000,1.000,2.286,0.457,686.2,0.003331,2.326828e+06,950.00,830.00,950.00,251.07,78.82,4.043,4.043,1101000,1630.0,0.001020,1.250
С 4/1.0 2.3,АПЦ-235 П 16/1,,2.286,0.000,1.000,2.286,0.457,710.8,0.003216,2.036598e+06,950.00,830.00,950.00,266.87,84.32,3.799,3.799,1101000,1630.0,0.001020,1.250
С 4/1.0 2.3,АПЦ-235 П 16/1,,2.286,0.000,1.000,2.286,0.457,735.4,0.003108,1.768156e+06,950.00,830.00,950.00,284.34,90.56,3.555,3.555,1101000,1630.0,0.001020,1.250
С 4/1.0 2.3,АПЦ-235 П 16/1,,2.286,0.000,1.000,2.286,0.457,760.0,0.003008,1.545361e+06,950.00,830.00,950.00,302.21,97.33,3.339,3.339,1101000,1630.0,0.001020,1.250
С 4/1.0 2.3,АПЦ-235 П 16/1,,2.286,0.000,1.000,2.286,0.457,784.6,0.002913,1.338824e+06,950.00,830.00,950.00,322.10,104.70,3.123,3.123,1101000,1630.0,0.001020,1.250
С 4/1.0 4.2,АПЦ-235 П 16/1,,4.214,0.000,1.000,4.214,0.843,440.0,0.009578,6.687825e+05,950.00,830.00,950.00,238.08,161.40,2.762,2.762,1101000,1630.0,0.001020,1.250
С 4/1.0 4.2,АПЦ-235 П 16/1,,4.214,0.000,1.000,4.214,0.843,464.6,0.009070,5.777893e+05,950.00,830.00,950.00,259.80,174.32,2.573,2.573,1101000,1630.0,0.001020,1.250
С 4/1.0 3.6,АПЦ-235 П 16/1,,3.571,0.000,1.000,3.571,0.714,440.0,0.008117,1.152446e+06,950.00,830.00,950.00,203.55,125.51,3.415,3.415,1101000,1630.0,0.001020,1.250
С 4/1.0 3.6,АПЦ-235 П 16/1,,3.571,0.000,1.000,3.571,0.714,464.6,0.007687,9.981795e+05,950.00,830.00,950.00,220.82,135.92,3.186,3.186,1101000,1630.0,0.001020,1.250
С 4/1.0 3.6,АПЦ-235 П 16/1,,3.571,0.000,1.000,3.571,0.714,489.2,0.007300,8.673257e+05,950.00,830.00,950.00,239.05,147.41,2.978,2.978,1101000,1630.0,0.001020,1.250
С 4/1.0 3.6,АПЦ-235 П 16/1,,3.571,0.000,1.000,3.571,0.714,513.8,0.006950,7.494980e+05,950.00,830.00,950.00,258.87,159.26,2.777,2.777,1101000,1630.0,0.001020,1.250
С 4/1.0 3.6,АПЦ-235 П 16/1,,3.571,0.000,1.000,3.571,0.714,538.5,0.006633,6.542072e+05,950.00,830.00,950.00,279.33,172.39,2.603,2.603,1101000,1630.0,0.001020,1.250
С 4/1.0 2.9,АПЦ-235 П 16/1,,2.929,0.000,1.000,2.929,0.586,440.0,0.006656,2.226073e+06,950.00,830.00,950.00,166.73,98.11,4.345,4.345,1101000,1630.0,0.001020,1.250
С 4/1.0 2.9,АПЦ-235 П 16/1,,2.929,0.000,1.000,2.929,0.586,464.6,0.006303,1.911674e+06,950.00,830.00,950.00,180.07,106.99,4.037,4.037,1101000,1630.0,0.001020,1.250
С 4/1.0 2.9,АПЦ-235 П 16/1,,2.929,0.000,1.000,2.929,0.586,489.2,0.005986,1.660425e+06,950.00,830.00,950.00,193.61,116.23,3.773,3.773,1101000,1630.0,0.001020,1.250
С 4/1.0 2.9,АПЦ-235 П 16/1,,2.929,0.000,1.000,2.929,0.586,513.8,0.005699,1.437449e+06,950.00,830.00,950.00,208.24,125.25,3.521,3.521,1101000,1630.0,0.001020,1.250
С 4/1.0 2.9,АПЦ-235 П 16/1,,2.929,0.000,1.000,2.929,0.586,538.5,0.005439,1.256880e+06,950.00,830.00,950.00,223.10,133.68,3.303,3.303,1101000,1630.0,0.001020,1.250
С 4/1.0 2.9,АПЦ-235 П 16/1,,2.929,0.000,1.000,2.929,0.586,563.1,0.005201,1.086415e+06,950.00,830.00,950.00,239.79,142.00,3.081,3.081,1101000,1630.0,0.001020,1.250
С 4/1.0 2.9,АПЦ-235 П 16/1,,2.929,0.000,1.000,2.929,0.586,587.7,0.004983,9.474657e+05,950.00,830.00,950.00,256.86,151.65,2.888,2.888,1101000,1630.0,0.001020,1.250
С 4/1.0 2.9,АПЦ-235 П 16/1,,2.929,0.000,1.000,2.929,0.586,612.3,0.004783,8.274670e+05,950.00,830.00,950.00,274.92,161.95,2.709,2.709,1101000,1630.0,0.001020,1.250
С 4/1.0 2.9,АПЦ-235 П 16/1,,2.929,0.000,1.000,2.929,0.586,636.9,0.004598,7.182703e+05,950.00,830.00,950.00,294.74,172.02,2.533,2.533,1101000,1630.0,0.001020,1.250
С 5/1.0 2.9,ДГ-3 14/1,,2.929,0.000,1.000,2.929,0.586,686.2,0.004268,1.666657e+06,950.00,830.00,950.00,282.07,122.24,3.018,3.018,968000,1520.0,0.001113,1.250
С 5/1.0 2.9,ДГ-3 14/1,,2.929,0.000,1.000,2.929,0.586,710.8,0.004120,1.442325e+06,950.00,830.00,950.00,303.08,131.74,2.821,2.821,968000,1520.0,0.001113,1.250
С 5/1.0 2.3,ДГ-3 14/1,,2.286,0.000,1.000,2.286,0.457,760.0,0.003008,5.854854e+06,950.00,811.24,950.00,256.32,58.97,5.187,5.187,968000,1520.0,0.001113,1.250
С 5/1.0 2.3,ДГ-3 14/1,,2.286,0.000,1.000,2.286,0.457,784.6,0.002913,4.984072e+06,950.00,822.58,950.00,274.09,64.11,4.811,4.811,968000,1520.0,0.001113,1.250
С 5/1.0 2.3,ДГ-3 14/1,,2.286,0.000,1.000,2.286,0.457,809.2,0.002825,4.230471e+06,950.00,830.00,950.00,293.33,69.85,4.457,4.457,968000,1520.0,0.001113,1.250
С 5/1.0 2.3,ДГ-3 14/1,,2.286,0.000,1.000,2.286,0.457,833.8,0.002741,3.552334e+06,950.00,830.00,950.00,315.13,76.54,4.108,4.108,968000,1520.0,0.001113,1.250
С 5/1.0 4.2,ДГ-3 14/1,,4.214,0.000,1.000,4.214,0.843,440.0,0.009578,2.032892e+06,950.00,830.00,950.00,194.54,120.92,3.495,3.495,968000,1520.0,0.001113,1.250
С 5/1.0 4.2,ДГ-3 14/1,,4.214,0.000,1.000,4.214,0.843,464.6,0.009070,1.759828e+06,950.00,830.00,950.00,213.21,130.87,3.258,3.258,968000,1520.0,0.001113,1.250
С 5/1.0 4.2,ДГ-3 14/1,,4.214,0.000,1.000,4.214,0.843,489.2,0.008614,1.512028e+06,950.00,830.00,950.00,233.51,142.11,3.027,3.027,968000,1520.0,0.001113,1.250
С 5/1.0 4.2,ДГ-3 14/1,,4.214,0.000,1.000,4.214,0.843,513.8,0.008201,1.314812e+06,950.00,830.00,950.00,254.61,154.19,2.830,2.830,968000,1520.0,0.001113,1.250
С 5/1.0 4.2,ДГ-3 14/1,,4.214,0.000,1.000,4.214,0.843,538.5,0.007827,1.133488e+06,950.00,830.00,950.00,277.96,167.24,2.635,2.635,968000,1520.0,0.001113,1.250
С 5/1.0 4.9,ДГ-3 14/1,,4.857,0.000,1.000,4.857,0.971,440.0,0.011039,1.373891e+06,950.00,830.00,950.00,221.76,158.24,2.861,2.861,968000,1520.0,0.001113,1.250
С 5/1.0 4.9,ДГ-3 14/1,,4.857,0.000,1.000,4.857,0.971,464.6,0.010454,1.181383e+06,950.00,830.00,950.00,242.87,171.18,2.657,2.657,968000,1520.0,0.001113,1.250
С 5/1.0 3.6,ДГ-3 14/1,,3.571,0.000,1.000,3.571,0.714,440.0,0.008117,3.382502e+06,950.00,830.00,950.00,163.96,93.80,4.399,4.399,968000,1520.0,0.001113,1.250
С 5/1.0 3.6,ДГ-3 14/1,,3.571,0.000,1.000,3.571,0.714,464.6,0.007687,2.899518e+06,950.00,830.00,950.00,178.42,102.00,4.082,4.082,968000,1520.0,0.001113,1.250
С 5/1.0 3.6,ДГ-3 14/1,,3.571,0.000,1.000,3.571,0.714,489.2,0.007300,2.512174e+06,950.00,830.00,950.00,193.37,111.11,3.809,3.809,968000,1520.0,0.001113,1.250
С 5/1.0 3.6,ДГ-3 14/1,,3.571,0.000,1.000,3.571,0.714,513.8,0.006950,2.163313e+06,950.00,830.00,950.00,209.68,120.96,3.545,3.545,968000,1520.0,0.001113,1.250
С 5/1.0 3.6,ДГ-3 14/1,,3.571,0.000,1.000,3.571,0.714,538.5,0.006633,1.865311e+06,950.00,830.00,950.00,227.07,131.94,3.302,3.302,968000,1520.0,0.001113,1.250
С 5/1.0 3.6,ДГ-3 14/1,,3.571,0.000,1.000,3.571,0.714,563.1,0.006343,1.609400e+06,950.00,830.00,950.00,245.68,143.64,3.077,3.077,968000,1520.0,0.001113,1.250
С 5/1.0 3.6,ДГ-3 14/1,,3.571,0.000,1.000,3.571,0.714,587.7,0.006077,1.378776e+06,950.00,830.00,950.00,266.28,156.77,2.859,2.859,968000,1520.0,0.001113,1.250
С 5/1.0 3.6,ДГ-3 14/1,,3.571,0.000,1.000,3.571,0.714,612.3,0.005833,1.180955e+06,950.00,830.00,950.00,288.51,171.25,2.656,2.656,968000,1520.0,0.001113,1.250
С 5/1.0 2.9,ДГ-3 14/1,,2.929,0.000,1.000,2.929,0.586,464.6,0.006303,5.999053e+06,950.00,817.43,950.00,146.64,66.47,5.541,5.541,968000,1520.0,0.001113,1.250
С 5/1.0 2.9,ДГ-3 14/1,,2.929,0.000,1.000,2.929,0.586,489.2,0.005986,5.194474e+06,950.00,830.00,950.00,158.14,71.00,5.170,5.170,968000,1520.0,0.001113,1.250
С 5/1.0 2.9,ДГ-3 14/1,,2.929,0.000,1.000,2.929,0.586,513.8,0.005699,4.513110e+06,950.00,830.00,950.00,170.24,75.71,4.834,4.834,968000,1520.0,0.001113,1.250
С 5/1.0 2.9,ДГ-3 14/1,,2.929,0.000,1.000,2.929,0.586,538.5,0.005439,3.931692e+06,950.00,830.00,950.00,183.00,81.08,4.526,4.526,968000,1520.0,0.001113,1.250
С 5/1.0 2.9,ДГ-3 14/1,,2.929,0.000,1.000,2.929,0.586,563.1,0.005201,3.432026e+06,950.00,830.00,950.00,196.49,86.78,4.243,4.243,968000,1520.0,0.001113,1.250
С 5/1.0 2.9,ДГ-3 14/1,,2.929,0.000,1.000,2.929,0.586,587.7,0.004983,2.973805e+06,950.00,830.00,950.00,211.28,92.83,3.965,3.965,968000,1520.0,0.001113,1.250
С 5/1.0 2.9,ДГ-3 14/1,,2.929,0.000,1.000,2.929,0.586,612.3,0.004783,2.578947e+06,950.00,830.00,950.00,227.03,99.25,3.707,3.707,968000,1520.0,0.001113,1.250
С 5/1.0 2.9,ДГ-3 14/1,,2.929,0.000,1.000,2.929,0.586,636.9,0.004598,2.237176e+06,950.00,830.00,950.00,243.87,106.12,3.466,3.466,968000,1520.0,0.001113,1.250
С 5/1.0 2.9,ДГ-3 14/1,,2.929,0.000,1.000,2.929,0.586,661.5,0.004427,1.940214e+06,950.00,830.00,950.00,261.93,114.20,3.242,3.242,968000,1520.0,0.001113,1.250
С 6/1.0 2.3,МАП-1 23/1,,2.286,0.000,1.000,2.286,0.457,686.2,0.003331,3.741030e+05,950.00,830.00,950.00,309.08,123.59,2.811,2.811,1259000,1650.0,0.001120,1.257
